Time [s],Channel 3,Channel 4,Channel 5
0.001466042,0,0,0
0.001466542,0,0,1
0.001467667,0,0,0
0.001468917,0,0,1
0.001470042,0,0,0
0.001470667,1,0,0
0.001471417,1,0,1
0.001472583,1,0,0
0.001473958,1,0,1
0.001475083,1,0,0
0.001476458,1,0,1
0.001477458,1,0,0
0.001479833,0,0,0
0.001480333,0,0,1
0.001481458,0,0,0
0.001482083,1,0,0
0.001482875,1,0,1
0.001484000,1,0,0
0.001485375,1,0,1
0.001486500,1,0,0
0.001487875,1,0,1
0.001489000,1,0,0
0.001489750,0,0,0
0.001490250,0,0,1
0.001491375,0,0,0
0.001492625,0,0,1
0.001493792,0,0,0
0.001495042,0,0,1
0.001496167,0,0,0
0.001497417,0,0,1
0.001498417,0,0,0
0.001499167,0,1,0
0.001562417,0,0,0
0.001565042,0,0,1
0.001566167,0,0,0
0.001567417,0,0,1
0.001568542,0,0,0
0.001569167,1,0,0
0.001569917,1,0,1
0.001571083,1,0,0
0.001571833,0,0,0
0.001572333,0,0,1
0.001573458,0,0,0
0.001574708,0,0,1
0.001575833,0,0,0
0.001576458,1,0,0
0.001577208,1,0,1
0.001578333,1,0,0
0.001579083,0,0,0
0.001579583,0,0,1
0.001580708,0,0,0
0.001581333,1,0,0
0.001582083,1,0,1
0.001583125,1,0,0
0.001585500,0,0,0
0.001586000,0,0,1
0.001587125,0,0,0
0.001588375,0,0,1
0.001589500,0,0,0
0.001590125,1,0,0
0.001590875,1,0,1
0.001592000,1,0,0
0.001592750,0,0,0
0.001593250,0,0,1
0.001594375,0,0,0
0.001595000,1,0,0
0.001595792,1,0,1
0.001596917,1,0,0
0.001598292,1,0,1
0.001599417,1,0,0
0.001600792,1,0,1
0.001601917,1,0,0
0.001602667,0,0,0
0.001603167,0,0,1
0.001604167,0,0,0
0.001604917,0,1,0
0.001609583,0,0,0
0.001612208,0,0,1
0.001613333,0,0,0
0.001614583,0,0,1
0.001615708,0,0,0
0.001616333,1,0,0
0.001617083,1,0,1
0.001618250,1,0,0
0.001619000,0,0,0
0.001619500,0,0,1
0.001620625,0,0,0
0.001621875,0,0,1
0.001623000,0,0,0
0.001624250,0,0,1
0.001625375,0,0,0
0.001626625,0,0,1
0.001627750,0,0,0
0.001629000,0,0,1
0.001630000,0,0,0
0.001632292,1,0,0
0.001633042,1,0,1
0.001634167,1,0,0
0.001634917,0,0,0
0.001635417,0,0,1
0.001636542,0,0,0
0.001637792,0,0,1
0.001638917,0,0,0
0.001640167,0,0,1
0.001641333,0,0,0
0.001641958,1,0,0
0.001642708,1,0,1
0.001643833,1,0,0
0.001645208,1,0,1
0.001646333,1,0,0
0.001647708,1,0,1
0.001648833,1,0,0
0.001649583,0,0,0
0.001650083,0,0,1
0.001651083,0,0,0
0.001651875,0,1,0
0.001656250,0,0,0
0.001658875,0,0,1
0.001660000,0,0,0
0.001661250,0,0,1
0.001662375,0,0,0
0.001663000,1,0,0
0.001663750,1,0,1
0.001664917,1,0,0
0.001665667,0,0,0
0.001666167,0,0,1
0.001667292,0,0,0
0.001668542,0,0,1
0.001669667,0,0,0
0.001670292,1,0,0
0.001671042,1,0,1
0.001672167,1,0,0
0.001673542,1,0,1
0.001674667,1,0,0
0.001676083,1,0,1
0.001677083,1,0,0
0.001679458,0,0,0
0.001679958,0,0,1
0.001681083,0,0,0
0.001681708,1,0,0
0.001682458,1,0,1
0.001683583,1,0,0
0.001684958,1,0,1
0.001686083,1,0,0
0.001687458,1,0,1
0.001688625,1,0,0
0.001689375,0,0,0
0.001689875,0,0,1
0.001691000,0,0,0
0.001692250,0,0,1
0.001693375,0,0,0
0.001694625,0,0,1
0.001695750,0,0,0
0.001697000,0,0,1
0.001698000,0,0,0
0.001698750,0,1,0
0.001702542,0,0,0
0.001704542,1,0,0
0.001705292,1,0,1
0.001706417,1,0,0
0.001707792,1,0,1
0.001708917,1,0,0
0.001710292,1,0,1
0.001711417,1,0,0
0.001712208,0,0,0
0.001712708,0,0,1
0.001713833,0,0,0
0.001715083,0,0,1
0.001716208,0,0,0
0.001717458,0,0,1
0.001718583,0,0,0
0.001719833,0,0,1
0.001720958,0,0,0
0.001721583,1,0,0
0.001722333,1,0,1
0.001723333,1,0,0
0.001725750,0,0,0
0.001726250,0,0,1
0.001727375,0,0,0
0.001728625,0,0,1
0.001729750,0,0,0
0.001731000,0,0,1
0.001732125,0,0,0
0.001733375,0,0,1
0.001734500,0,0,0
0.001735750,0,0,1
0.001736917,0,0,0
0.001738167,0,0,1
0.001739292,0,0,0
0.001740542,0,0,1
0.001741667,0,0,0
0.001742917,0,0,1
0.001743917,0,0,0
0.001744667,0,1,0
0.001748458,0,0,0
0.001750458,1,0,0
0.001751208,1,0,1
0.001752333,1,0,0
0.001753708,1,0,1
0.001754833,1,0,0
0.001756208,1,0,1
0.001757333,1,0,0
0.001758083,0,0,0
0.001758583,0,0,1
0.001759750,0,0,0
0.001761000,0,0,1
0.001762125,0,0,0
0.001763375,0,0,1
0.001764500,0,0,0
0.001765125,1,0,0
0.001765875,1,0,1
0.001767000,1,0,0
0.001767750,0,0,0
0.001768250,0,0,1
0.001769250,0,0,0
0.001772167,0,0,1
0.001773292,0,0,0
0.001774542,0,0,1
0.001775667,0,0,0
0.001776917,0,0,1
0.001778042,0,0,0
0.001779292,0,0,1
0.001780417,0,0,0
0.001781667,0,0,1
0.001782833,0,0,0
0.001784083,0,0,1
0.001785208,0,0,0
0.001786458,0,0,1
0.001787583,0,0,0
0.001788833,0,0,1
0.001789833,0,0,0
0.001790583,0,1,0
0.001806500,0,0,0
0.001808417,1,0,0
0.001809167,1,0,1
0.001810292,1,0,0
0.001811042,0,0,0
0.001811542,0,0,1
0.001812667,0,0,0
0.001813292,1,0,0
0.001814042,1,0,1
0.001815167,1,0,0
0.001815917,0,0,0
0.001816417,0,0,1
0.001817542,0,0,0
0.001818792,0,0,1
0.001819917,0,0,0
0.001821208,0,0,1
0.001822333,0,0,0
0.001823583,0,0,1
0.001824708,0,0,0
0.001825958,0,0,1
0.001826958,0,0,0
0.001831083,0,0,1
0.001832208,0,0,0
0.001833500,0,0,1
0.001834625,0,0,0
0.001835875,0,0,1
0.001837000,0,0,0
0.001837625,1,0,0
0.001838375,1,0,1
0.001839500,1,0,0
0.001840250,0,0,0
0.001840750,0,0,1
0.001841875,0,0,0
0.001842500,1,0,0
0.001843250,1,0,1
0.001844375,1,0,0
0.001845750,1,0,1
0.001846917,1,0,0
0.001847667,0,0,0
0.001848167,0,0,1
0.001849167,0,0,0
0.001853542,0,0,1
0.001854667,0,0,0
0.001855917,0,0,1
0.001857042,0,0,0
0.001858333,0,0,1
0.001859458,0,0,0
0.001860083,1,0,0
0.001860833,1,0,1
0.001861958,1,0,0
0.001862708,0,0,0
0.001863208,0,0,1
0.001864333,0,0,0
0.001865583,0,0,1
0.001866708,0,0,0
0.001867958,0,0,1
0.001869083,0,0,0
0.001870375,0,0,1
0.001871375,0,0,0
0.001875750,0,0,1
0.001876875,0,0,0
0.001878125,0,0,1
0.001879250,0,0,0
0.001880500,0,0,1
0.001881667,0,0,0
0.001882917,0,0,1
0.001884042,0,0,0
0.001885292,0,0,1
0.001886417,0,0,0
0.001887667,0,0,1
0.001888792,0,0,0
0.001890042,0,0,1
0.001891167,0,0,0
0.001892417,0,0,1
0.001893417,0,0,0
0.001897833,0,0,1
0.001898958,0,0,0
0.001900208,0,0,1
0.001901333,0,0,0
0.001902583,0,0,1
0.001903708,0,0,0
0.001904958,0,0,1
0.001906083,0,0,0
0.001906750,1,0,0
0.001907500,1,0,1
0.001908625,1,0,0
0.001909375,0,0,0
0.001909875,0,0,1
0.001911000,0,0,0
0.001912250,0,0,1
0.001913375,0,0,0
0.001914000,1,0,0
0.001914750,1,0,1
0.001915750,1,0,0
0.001920292,1,0,1
0.001921417,1,0,0
0.001922167,0,0,0
0.001922667,0,0,1
0.001923792,0,0,0
0.001925042,0,0,1
0.001926167,0,0,0
0.001926792,1,0,0
0.001927542,1,0,1
0.001928667,1,0,0
0.001929417,0,0,0
0.001929917,0,0,1
0.001931083,0,0,0
0.001931708,1,0,0
0.001932458,1,0,1
0.001933583,1,0,0
0.001934333,0,0,0
0.001934833,0,0,1
0.001935958,0,0,0
0.001937208,0,0,1
0.001938208,0,0,0
0.001942625,0,0,1
0.001943750,0,0,0
0.001945000,0,0,1
0.001946125,0,0,0
0.001947375,0,0,1
0.001948500,0,0,0
0.001949750,0,0,1
0.001950875,0,0,0
0.001952125,0,0,1
0.001953250,0,0,0
0.001954500,0,0,1
0.001955667,0,0,0
0.001956292,1,0,0
0.001957042,1,0,1
0.001958167,1,0,0
0.001958917,0,0,0
0.001959417,0,0,1
0.001960417,0,0,0
0.001964792,0,0,1
0.001965958,0,0,0
0.001967208,0,0,1
0.001968333,0,0,0
0.001969583,0,0,1
0.001970708,0,0,0
0.001971958,0,0,1
0.001973083,0,0,0
0.001974333,0,0,1
0.001975458,0,0,0
0.001976750,0,0,1
0.001977875,0,0,0
0.001979125,0,0,1
0.001980250,0,0,0
0.001980875,1,0,0
0.001981625,1,0,1
0.001982625,1,0,0
0.001987125,1,0,1
0.001988292,1,0,0
0.001989667,1,0,1
0.001990792,1,0,0
0.001992167,1,0,1
0.001993292,1,0,0
0.001994667,1,0,1
0.001995792,1,0,0
0.001996542,0,0,0
0.001997042,0,0,1
0.001998167,0,0,0
0.001999458,0,0,1
0.002000583,0,0,0
0.002001833,0,0,1
0.002002958,0,0,0
0.002004208,0,0,1
0.002005208,0,0,0
0.002009625,0,0,1
0.002010750,0,0,0
0.002012000,0,0,1
0.002013125,0,0,0
0.002014375,0,0,1
0.002015500,0,0,0
0.002016750,0,0,1
0.002017875,0,0,0
0.002019125,0,0,1
0.002020292,0,0,0
0.002021542,0,0,1
0.002022667,0,0,0
0.002023917,0,0,1
0.002025042,0,0,0
0.002025667,1,0,0
0.002026417,1,0,1
0.002027417,1,0,0
0.002031958,1,0,1
0.002033083,1,0,0
0.002033833,0,0,0
0.002034333,0,0,1
0.002035458,0,0,0
0.002036083,1,0,0
0.002036833,1,0,1
0.002037958,1,0,0
0.002039333,1,0,1
0.002040458,1,0,0
0.002041250,0,0,0
0.002041750,0,0,1
0.002042875,0,0,0
0.002043500,1,0,0
0.002044250,1,0,1
0.002045375,1,0,0
0.002046750,1,0,1
0.002047875,1,0,0
0.002049250,1,0,1
0.002050250,1,0,0
0.002054167,0,0,0
0.002054667,0,0,1
0.002055792,0,0,0
0.002057042,0,0,1
0.002058167,0,0,0
0.002059417,0,0,1
0.002060542,0,0,0
0.002061833,0,0,1
0.002062958,0,0,0
0.002064208,0,0,1
0.002065333,0,0,0
0.002066583,0,0,1
0.002067708,0,0,0
0.002068958,0,0,1
0.002070083,0,0,0
0.002071333,0,0,1
0.002072375,0,0,0
0.002076750,0,0,1
0.002077875,0,0,0
0.002079125,0,0,1
0.002080250,0,0,0
0.002081500,0,0,1
0.002082667,0,0,0
0.002083917,0,0,1
0.002085042,0,0,0
0.002086292,0,0,1
0.002087417,0,0,0
0.002088667,0,0,1
0.002089792,0,0,0
0.002091042,0,0,1
0.002092167,0,0,0
0.002093458,0,0,1
0.002094458,0,0,0
0.002098833,0,0,1
0.002099958,0,0,0
0.002101208,0,0,1
0.002102333,0,0,0
0.002103625,0,0,1
0.002104750,0,0,0
0.002106000,0,0,1
0.002107125,0,0,0
0.002108375,0,0,1
0.002109500,0,0,0
0.002110750,0,0,1
0.002111875,0,0,0
0.002113125,0,0,1
0.002114292,0,0,0
0.002115542,0,0,1
0.002116542,0,0,0
0.002120917,0,0,1
0.002122042,0,0,0
0.002123292,0,0,1
0.002124458,0,0,0
0.002125708,0,0,1
0.002126833,0,0,0
0.002128083,0,0,1
0.002129208,0,0,0
0.002130458,0,0,1
0.002131583,0,0,0
0.002132833,0,0,1
0.002134000,0,0,0
0.002135250,0,0,1
0.002136375,0,0,0
0.002137625,0,0,1
0.002138625,0,0,0
0.002143000,0,0,1
0.002144167,0,0,0
0.002145417,0,0,1
0.002146542,0,0,0
0.002147792,0,0,1
0.002148917,0,0,0
0.002150167,0,0,1
0.002151292,0,0,0
0.002152542,0,0,1
0.002153667,0,0,0
0.002154958,0,0,1
0.002156083,0,0,0
0.002157333,0,0,1
0.002158458,0,0,0
0.002159708,0,0,1
0.002160708,0,0,0
0.002164458,1,0,0
0.002165250,1,0,1
0.002166375,1,0,0
0.002167125,0,0,0
0.002167625,0,0,1
0.002168750,0,0,0
0.002170000,0,0,1
0.002171125,0,0,0
0.002172375,0,0,1
0.002173500,0,0,0
0.002174750,0,0,1
0.002175875,0,0,0
0.002177167,0,0,1
0.002178292,0,0,0
0.002179542,0,0,1
0.002180667,0,0,0
0.002181917,0,0,1
0.002182917,0,0,0
0.002186708,1,0,0
0.002187458,1,0,1
0.002188583,1,0,0
0.002189333,0,0,0
0.002189833,0,0,1
0.002190958,0,0,0
0.002192208,0,0,1
0.002193333,0,0,0
0.002194583,0,0,1
0.002195708,0,0,0
0.002197000,0,0,1
0.002198125,0,0,0
0.002199375,0,0,1
0.002200500,0,0,0
0.002201750,0,0,1
0.002202875,0,0,0
0.002204125,0,0,1
0.002205125,0,0,0
0.002209542,0,0,1
0.002210667,0,0,0
0.002211917,0,0,1
0.002213042,0,0,0
0.002214292,0,0,1
0.002215417,0,0,0
0.002216667,0,0,1
0.002217792,0,0,0
0.002219083,0,0,1
0.002220208,0,0,0
0.002221458,0,0,1
0.002222583,0,0,0
0.002223833,0,0,1
0.002224958,0,0,0
0.002226208,0,0,1
0.002227208,0,0,0
0.002231625,0,0,1
0.002232750,0,0,0
0.002234000,0,0,1
0.002235125,0,0,0
0.002236375,0,0,1
0.002237500,0,0,0
0.002238750,0,0,1
0.002239875,0,0,0
0.002241125,0,0,1
0.002242250,0,0,0
0.002243542,0,0,1
0.002244667,0,0,0
0.002245917,0,0,1
0.002247042,0,0,0
0.002248292,0,0,1
0.002249292,0,0,0
0.002253667,0,0,1
0.002254833,0,0,0
0.002256083,0,0,1
0.002257208,0,0,0
0.002258458,0,0,1
0.002259583,0,0,0
0.002260833,0,0,1
0.002261958,0,0,0
0.002263208,0,0,1
0.002264333,0,0,0
0.002265583,0,0,1
0.002266750,0,0,0
0.002268000,0,0,1
0.002269125,0,0,0
0.002270375,0,0,1
0.002271375,0,0,0
0.002275750,0,0,1
0.002276875,0,0,0
0.002278167,0,0,1
0.002279292,0,0,0
0.002280542,0,0,1
0.002281667,0,0,0
0.002282917,0,0,1
0.002284042,0,0,0
0.002285292,0,0,1
0.002286417,0,0,0
0.002287667,0,0,1
0.002288792,0,0,0
0.002290083,0,0,1
0.002291208,0,0,0
0.002292458,0,0,1
0.002293458,0,0,0
0.002297833,0,0,1
0.002298958,0,0,0
0.002357792,0,0,1
0.002358917,0,0,0
0.002360167,0,0,1
0.002361292,0,0,0
0.002362542,0,0,1
0.002363667,0,0,0
0.002364917,0,0,1
0.002366042,0,0,0
0.002367292,0,0,1
0.002368417,0,0,0
0.002369708,0,0,1
0.002370833,0,0,0
0.002372083,0,0,1
0.002373083,0,0,0
0.002374833,0,1,0
0.008364042,0,0,0
0.008366542,0,0,1
0.008367667,0,0,0
0.008368917,0,0,1
0.008370042,0,0,0
0.008371292,0,0,1
0.008372417,0,0,0
0.008373708,0,0,1
0.008374833,0,0,0
0.008376083,0,0,1
0.008377208,0,0,0
0.008377833,1,0,0
0.008378583,1,0,1
0.008379708,1,0,0
0.008381083,1,0,1
0.008382208,1,0,0
0.008383625,1,0,1
0.008384625,1,0,0
0.008385625,0,0,0
0.008386500,0,0,1
0.008388000,0,0,0
0.008388500,0,0,1
0.008390000,0,0,0
0.008390042,1,0,0
0.008390500,1,0,1
0.008392000,1,0,0
0.008392042,0,0,0
0.008392500,0,0,1
0.008394042,1,0,0
0.008394542,1,0,1
0.008396042,1,0,0
0.008396542,1,0,1
0.008398042,1,0,0
0.008398542,1,0,1
0.008400042,0,0,0
0.008400542,0,0,1
0.008401917,0,0,0
0.008402917,0,1,0
0.008403125,1,1,0
0.008407833,1,0,0
0.008410583,1,0,1
0.008411708,1,0,0
0.008413083,1,0,1
0.008414208,1,0,0
0.008415625,1,0,1
0.008416750,1,0,0
0.008417500,0,0,0
0.008418000,0,0,1
0.008419125,0,0,0
0.008420375,0,0,1
0.008421500,0,0,0
0.008422750,0,0,1
0.008423875,0,0,0
0.008425167,0,0,1
0.008426292,0,0,0
0.008426917,1,0,0
0.008427667,1,0,1
0.008428667,1,0,0
0.008431042,0,0,0
0.008431542,0,0,1
0.008432667,0,0,0
0.008433917,0,0,1
0.008435042,0,0,0
0.008436333,0,0,1
0.008437458,0,0,0
0.008438708,0,0,1
0.008439833,0,0,0
0.008441083,0,0,1
0.008442208,0,0,0
0.008443458,0,0,1
0.008444583,0,0,0
0.008445833,0,0,1
0.008447000,0,0,0
0.008448250,0,0,1
0.008449250,0,0,0
0.008450000,0,1,0
0.008453750,0,0,0
0.008455750,1,0,0
0.008456542,1,0,1
0.008457667,1,0,0
0.008459042,1,0,1
0.008460167,1,0,0
0.008461542,1,0,1
0.008462667,1,0,0
0.008463417,0,0,0
0.008463917,0,0,1
0.008465042,0,0,0
0.008466292,0,0,1
0.008467458,0,0,0
0.008468708,0,0,1
0.008469833,0,0,0
0.008470458,1,0,0
0.008471208,1,0,1
0.008472333,1,0,0
0.008473083,0,0,0
0.008473583,0,0,1
0.008474583,0,0,0
0.008477458,0,0,1
0.008478625,0,0,0
0.008479875,0,0,1
0.008481000,0,0,0
0.008482250,0,0,1
0.008483375,0,0,0
0.008484625,0,0,1
0.008485750,0,0,0
0.008487000,0,0,1
0.008488125,0,0,0
0.008489417,0,0,1
0.008490542,0,0,0
0.008491792,0,0,1
0.008492917,0,0,0
0.008494167,0,0,1
0.008495167,0,0,0
0.008495917,0,1,0
0.008500333,0,0,0
0.008502958,0,0,1
0.008504083,0,0,0
0.008505333,0,0,1
0.008506458,0,0,0
0.008507083,1,0,0
0.008507833,1,0,1
0.008508958,1,0,0
0.008509708,0,0,0
0.008510208,0,0,1
0.008511333,0,0,0
0.008512625,0,0,1
0.008513750,0,0,0
0.008514375,1,0,0
0.008515125,1,0,1
0.008516250,1,0,0
0.008517625,1,0,1
0.008518750,1,0,0
0.008520125,1,0,1
0.008521125,1,0,0
0.008523542,0,0,0
0.008524042,0,0,1
0.008525167,0,0,0
0.008525792,1,0,0
0.008526542,1,0,1
0.008527667,1,0,0
0.008529042,1,0,1
0.008530167,1,0,0
0.008531542,1,0,1
0.008532667,1,0,0
0.008533417,0,0,0
0.008533917,0,0,1
0.008535083,0,0,0
0.008536333,0,0,1
0.008537458,0,0,0
0.008538708,0,0,1
0.008539833,0,0,0
0.008541083,0,0,1
0.008542083,0,0,0
0.008542833,0,1,0
0.011366833,0,0,0
0.011368833,1,0,0
0.011369583,1,0,1
0.011370708,1,0,0
0.011372125,1,0,1
0.011373250,1,0,0
0.011374625,1,0,1
0.011375750,1,0,0
0.011376500,0,0,0
0.011377000,0,0,1
0.011378125,0,0,0
0.011379375,0,0,1
0.011380542,0,0,0
0.011381792,0,0,1
0.011382917,0,0,0
0.011384167,0,0,1
0.011385292,0,0,0
0.011385917,1,0,0
0.011386667,1,0,1
0.011387667,1,0,0
0.011390083,0,0,0
0.011390583,0,0,1
0.011391708,0,0,0
0.011392958,0,0,1
0.011394083,0,0,0
0.011395333,0,0,1
0.011396458,0,0,0
0.011397708,0,0,1
0.011398833,0,0,0
0.011400125,0,0,1
0.011401250,0,0,0
0.011402500,0,0,1
0.011403625,0,0,0
0.011404875,0,0,1
0.011406000,0,0,0
0.011407250,0,0,1
0.011408250,0,0,0
0.011409042,0,1,0
0.011412792,0,0,0
0.011414792,1,0,0
0.011415542,1,0,1
0.011416667,1,0,0
0.011418042,1,0,1
0.011419208,1,0,0
0.011420583,1,0,1
0.011421708,1,0,0
0.011422458,0,0,0
0.011422958,0,0,1
0.011424083,0,0,0
0.011425333,0,0,1
0.011426458,0,0,0
0.011427708,0,0,1
0.011428875,0,0,0
0.011429500,1,0,0
0.011430250,1,0,1
0.011431375,1,0,0
0.011432125,0,0,0
0.011432625,0,0,1
0.011433625,0,0,0
0.011436500,0,0,1
0.011437625,0,0,0
0.011438917,0,0,1
0.011440042,0,0,0
0.011441292,0,0,1
0.011442417,0,0,0
0.011443667,0,0,1
0.011444792,0,0,0
0.011446042,0,0,1
0.011447167,0,0,0
0.011448417,0,0,1
0.011449583,0,0,0
0.011450833,0,0,1
0.011451958,0,0,0
0.011453208,0,0,1
0.011454208,0,0,0
0.011454958,0,1,0
0.011459375,0,0,0
0.011462000,0,0,1
0.011463125,0,0,0
0.011464375,0,0,1
0.011465500,0,0,0
0.011466125,1,0,0
0.011466875,1,0,1
0.011468000,1,0,0
0.011468792,0,0,0
0.011469292,0,0,1
0.011470417,0,0,0
0.011471667,0,0,1
0.011472792,0,0,0
0.011473417,1,0,0
0.011474167,1,0,1
0.011475292,1,0,0
0.011476667,1,0,1
0.011477792,1,0,0
0.011479208,1,0,1
0.011480208,1,0,0
0.011482583,0,0,0
0.011483083,0,0,1
0.011484208,0,0,0
0.011484833,1,0,0
0.011485583,1,0,1
0.011486708,1,0,0
0.011488125,1,0,1
0.011489250,1,0,0
0.011490625,1,0,1
0.011491750,1,0,0
0.011492500,0,0,0
0.011493000,0,0,1
0.011494125,0,0,0
0.011495375,0,0,1
0.011496500,0,0,0
0.011497792,0,0,1
0.011498917,0,0,0
0.011500167,0,0,1
0.011501167,0,0,0
0.011501917,0,1,0
0.011569208,0,0,0
0.011571833,0,0,1
0.011572958,0,0,0
0.011574208,0,0,1
0.011575333,0,0,0
0.011575958,1,0,0
0.011576708,1,0,1
0.011577833,1,0,0
0.011578625,0,0,0
0.011579125,0,0,1
0.011580250,0,0,0
0.011581500,0,0,1
0.011582625,0,0,0
0.011583250,1,0,0
0.011584000,1,0,1
0.011585125,1,0,0
0.011585875,0,0,0
0.011586375,0,0,1
0.011587500,0,0,0
0.011588167,1,0,0
0.011588917,1,0,1
0.011589917,1,0,0
0.011592292,0,0,0
0.011592792,0,0,1
0.011593917,0,0,0
0.011594542,1,0,0
0.011595292,1,0,1
0.011596417,1,0,0
0.011597167,0,0,0
0.011597667,0,0,1
0.011598833,0,0,0
0.011600083,0,0,1
0.011601208,0,0,0
0.011602458,0,0,1
0.011603583,0,0,0
0.011604833,0,0,1
0.011605958,0,0,0
0.011606583,1,0,0
0.011607333,1,0,1
0.011608500,1,0,0
0.011609875,1,0,1
0.011610875,1,0,0
0.011611625,1,1,0
0.011616250,1,0,0
0.011618417,0,0,0
0.011618917,0,0,1
0.011620042,0,0,0
0.011621292,0,0,1
0.011622417,0,0,0
0.011623042,1,0,0
0.011623792,1,0,1
0.011624917,1,0,0
0.011625667,0,0,0
0.011626167,0,0,1
0.011627292,0,0,0
0.011628583,0,0,1
0.011629708,0,0,0
0.011630958,0,0,1
0.011632083,0,0,0
0.011633333,0,0,1
0.011634458,0,0,0
0.011635708,0,0,1
0.011636708,0,0,0
0.011639000,1,0,0
0.011639750,1,0,1
0.011640875,1,0,0
0.011641625,0,0,0
0.011642125,0,0,1
0.011643250,0,0,0
0.011644500,0,0,1
0.011645625,0,0,0
0.011646917,0,0,1
0.011648042,0,0,0
0.011648667,1,0,0
0.011649417,1,0,1
0.011650542,1,0,0
0.011651917,1,0,1
0.011653042,1,0,0
0.011654417,1,0,1
0.011655542,1,0,0
0.011656333,0,0,0
0.011656833,0,0,1
0.011657833,0,0,0
0.011658583,0,1,0
0.011662958,0,0,0
0.011665625,0,0,1
0.011666750,0,0,0
0.011668000,0,0,1
0.011669125,0,0,0
0.011669750,1,0,0
0.011670500,1,0,1
0.011671625,1,0,0
0.011672375,0,0,0
0.011672875,0,0,1
0.011674000,0,0,0
0.011675292,0,0,1
0.011676417,0,0,0
0.011677042,1,0,0
0.011677792,1,0,1
0.011678917,1,0,0
0.011680292,1,0,1
0.011681417,1,0,0
0.011682792,1,0,1
0.011683792,1,0,0
0.011686208,0,0,0
0.011686708,0,0,1
0.011687833,0,0,0
0.011688458,1,0,0
0.011689208,1,0,1
0.011690333,1,0,0
0.011691708,1,0,1
0.011692833,1,0,0
0.011694250,1,0,1
0.011695375,1,0,0
0.011696125,0,0,0
0.011696625,0,0,1
0.011697750,0,0,0
0.011699000,0,0,1
0.011700125,0,0,0
0.011701375,0,0,1
0.011702542,0,0,0
0.011703792,0,0,1
0.011704792,0,0,0
0.011705542,0,1,0
0.011709292,0,0,0
0.011711292,1,0,0
0.011712083,1,0,1
0.011713208,1,0,0
0.011714583,1,0,1
0.011715708,1,0,0
0.011717083,1,0,1
0.011718208,1,0,0
0.011718958,0,0,0
0.011719458,0,0,1
0.011720583,0,0,0
0.011721875,0,0,1
0.011723000,0,0,0
0.011724250,0,0,1
0.011725375,0,0,0
0.011726625,0,0,1
0.011727750,0,0,0
0.011728375,1,0,0
0.011729125,1,0,1
0.011730125,1,0,0
0.011732542,0,0,0
0.011733042,0,0,1
0.011734167,0,0,0
0.011735417,0,0,1
0.011736542,0,0,0
0.011737792,0,0,1
0.011738917,0,0,0
0.011740167,0,0,1
0.011741333,0,0,0
0.011742583,0,0,1
0.011743708,0,0,0
0.011744958,0,0,1
0.011746083,0,0,0
0.011747333,0,0,1
0.011748458,0,0,0
0.011749750,0,0,1
0.011750750,0,0,0
0.011751500,0,1,0
0.011755250,0,0,0
0.011757250,1,0,0
0.011758000,1,0,1
0.011759167,1,0,0
0.011760542,1,0,1
0.011761667,1,0,0
0.011763042,1,0,1
0.011764167,1,0,0
0.011764917,0,0,0
0.011765417,0,0,1
0.011766542,0,0,0
